MES_REF,TO_HEADCOUNT_HEADCOUNT-MES-ATUAL,TO_HEADCOUNT-TO_HEADCOUNT-MES-ATUAL,TO_ADMISSOES_ADMISSOES-MES-ATUAL,TO_DESLIGAMENTO_DESLIGAMENTO-MES-ATUAL,TO_DESLIGAMENTO_DESLIGAMENTO-VOLUNTARIO-MES-ATUAL,TO_DESLIGAMENTO_DESLIGAMENTO-INVOLUNTARIO-MES-ATUAL,TO_HEADCOUNT-CALCULADO_HEADCOUNT-CALCULADO-MES-ATUAL,TO_TURNOVER_TO-GERAL,TO_TURNOVER_TO-VOL-HEAD-GT-25,TO_DESLIGAMENTO_DESLIGAMENTO-VOL-HEAD-LT-25,TO_TURNOVER_TO-VOL,TO_TURNOVER_TO-INVOL,area_anonn
2025-09,17,16,0,0,0,0,16,0,0,0,0,0,dcc45c43e7bb281c029eb17f3e89f2cf4701ab8eb12e049af250c42a34c8e925
2025-07,17,16,0,0,0,0,16,0,0,0,0,0,dcc45c43e7bb281c029eb17f3e89f2cf4701ab8eb12e049af250c42a34c8e925
2024-09,11,11,1,0,0,0,10,0,0,0,0,0,dcc45c43e7bb281c029eb17f3e89f2cf4701ab8eb12e049af250c42a34c8e925
2025-08,17,16,0,0,0,0,16,0,0,0,0,0,dcc45c43e7bb281c029eb17f3e89f2cf4701ab8eb12e049af250c42a34c8e925
2024-03,10,10,0,0,0,0,10,0,0,0,0,0,dcc45c43e7bb281c029eb17f3e89f2cf4701ab8eb12e049af250c42a34c8e925
2025-01,14,14,0,0,0,0,14,0,0,0,0,0,dcc45c43e7bb281c029eb17f3e89f2cf4701ab8eb12e049af250c42a34c8e925
2024-07,10,10,0,1,0,1,11,9.09,0,0,0,9.09,dcc45c43e7bb281c029eb17f3e89f2cf4701ab8eb12e049af250c42a34c8e925
2024-08,10,10,0,0,0,0,10,0,0,0,0,0,dcc45c43e7bb281c029eb17f3e89f2cf4701ab8eb12e049af250c42a34c8e925
2025-05,17,16,0,0,0,0,16,0,0,0,0,0,dcc45c43e7bb281c029eb17f3e89f2cf4701ab8eb12e049af250c42a34c8e925
2024-05,12,12,1,0,0,0,11,0,0,0,0,0,dcc45c43e7bb281c029eb17f3e89f2cf4701ab8eb12e049af250c42a34c8e925
2024-02,9,9,2,0,0,0,7,0,0,0,0,0,dcc45c43e7bb281c029eb17f3e89f2cf4701ab8eb12e049af250c42a34c8e925
2025-02,19,18,1,0,0,0,17,0,0,0,0,0,dcc45c43e7bb281c029eb17f3e89f2cf4701ab8eb12e049af250c42a34c8e925
2024-10,12,12,0,0,0,0,12,0,0,0,0,0,dcc45c43e7bb281c029eb17f3e89f2cf4701ab8eb12e049af250c42a34c8e925
2025-06,17,16,0,0,0,0,16,0,0,0,0,0,dcc45c43e7bb281c029eb17f3e89f2cf4701ab8eb12e049af250c42a34c8e925
2025-04,19,18,0,0,0,0,18,0,0,0,0,0,dcc45c43e7bb281c029eb17f3e89f2cf4701ab8eb12e049af250c42a34c8e925
2024-12,14,14,0,0,0,0,14,0,0,0,0,0,dcc45c43e7bb281c029eb17f3e89f2cf4701ab8eb12e049af250c42a34c8e925
2025-03,19,18,0,1,0,1,19,5.26,0,0,0,5.26,dcc45c43e7bb281c029eb17f3e89f2cf4701ab8eb12e049af250c42a34c8e925
2024-11,14,14,0,0,0,0,14,0,0,0,0,0,dcc45c43e7bb281c029eb17f3e89f2cf4701ab8eb12e049af250c42a34c8e925
2025-01,3,3,0,0,0,0,3,0,0,0,0,0,34e17a62aa2feea2841daca61b707f8a86e3d004cb59445ff893397e99854445
2025-03,3,3,0,0,0,0,3,0,0,0,0,0,34e17a62aa2feea2841daca61b707f8a86e3d004cb59445ff893397e99854445
2024-06,3,3,0,0,0,0,3,0,0,0,0,0,34e17a62aa2feea2841daca61b707f8a86e3d004cb59445ff893397e99854445
2024-08,3,3,0,0,0,0,3,0,0,0,0,0,34e17a62aa2feea2841daca61b707f8a86e3d004cb59445ff893397e99854445
2024-07,3,3,0,0,0,0,3,0,0,0,0,0,34e17a62aa2feea2841daca61b707f8a86e3d004cb59445ff893397e99854445
2025-02,3,3,0,0,0,0,3,0,0,0,0,0,34e17a62aa2feea2841daca61b707f8a86e3d004cb59445ff893397e99854445
2025-04,3,3,0,0,0,0,3,0,0,0,0,0,34e17a62aa2feea2841daca61b707f8a86e3d004cb59445ff893397e99854445
2025-09,12,12,0,0,0,0,12,0,0,0,0,0,7b5509ce4ccd7129a79ce85e33adeca59d196b0fc3e3ace13fdd1a8583d38939
2025-07,13,13,0,0,0,0,13,0,0,0,0,0,7b5509ce4ccd7129a79ce85e33adeca59d196b0fc3e3ace13fdd1a8583d38939
2025-10,12,12,0,0,0,0,12,0,0,0,0,0,7b5509ce4ccd7129a79ce85e33adeca59d196b0fc3e3ace13fdd1a8583d38939
2025-11,12,12,0,0,0,0,12,0,0,0,0,0,7b5509ce4ccd7129a79ce85e33adeca59d196b0fc3e3ace13fdd1a8583d38939
2025-06,13,13,1,0,0,0,12,0,0,0,0,0,7b5509ce4ccd7129a79ce85e33adeca59d196b0fc3e3ace13fdd1a8583d38939
2025-08,12,12,0,1,1,0,13,7.69,0,1,7.69,0,7b5509ce4ccd7129a79ce85e33adeca59d196b0fc3e3ace13fdd1a8583d38939
2025-05,12,12,0,1,0,1,13,7.69,0,0,0,7.69,7b5509ce4ccd7129a79ce85e33adeca59d196b0fc3e3ace13fdd1a8583d38939
2025-09,25,25,1,0,0,0,24,0,0,0,0,0,c9e47176f0db8ec9b9e5cb2fc851501a4d253820002730fecc6b206c162a1964
2025-11,25,25,1,0,0,0,24,0,0,0,0,0,c9e47176f0db8ec9b9e5cb2fc851501a4d253820002730fecc6b206c162a1964
2025-03,15,15,0,0,0,0,15,0,0,0,0,0,c9e47176f0db8ec9b9e5cb2fc851501a4d253820002730fecc6b206c162a1964
2025-07,26,26,1,0,0,0,25,0,0,0,0,0,c9e47176f0db8ec9b9e5cb2fc851501a4d253820002730fecc6b206c162a1964
2025-10,24,24,1,0,0,0,23,0,0,0,0,0,c9e47176f0db8ec9b9e5cb2fc851501a4d253820002730fecc6b206c162a1964
2025-02,14,14,0,0,0,0,14,0,0,0,0,0,c9e47176f0db8ec9b9e5cb2fc851501a4d253820002730fecc6b206c162a1964
2025-08,25,25,0,1,1,0,26,3.85,3.85,0,3.85,0,c9e47176f0db8ec9b9e5cb2fc851501a4d253820002730fecc6b206c162a1964
2025-02,3,3,0,0,0,0,3,0,0,0,0,0,b7284f930b65f6745b31affa9c7ea47fd3f11927250db2fec2a079c7623406d3
2025-09,4,4,0,0,0,0,4,0,0,0,0,0,b7284f930b65f6745b31affa9c7ea47fd3f11927250db2fec2a079c7623406d3
2022-12,4,4,0,0,0,0,4,0,0,0,0,0,b7284f930b65f6745b31affa9c7ea47fd3f11927250db2fec2a079c7623406d3
2023-12,4,4,0,0,0,0,4,0,0,0,0,0,b7284f930b65f6745b31affa9c7ea47fd3f11927250db2fec2a079c7623406d3
2023-06,5,5,0,0,0,0,5,0,0,0,0,0,b7284f930b65f6745b31affa9c7ea47fd3f11927250db2fec2a079c7623406d3
2024-08,4,4,0,0,0,0,4,0,0,0,0,0,b7284f930b65f6745b31affa9c7ea47fd3f11927250db2fec2a079c7623406d3
2024-12,5,5,0,0,0,0,5,0,0,0,0,0,b7284f930b65f6745b31affa9c7ea47fd3f11927250db2fec2a079c7623406d3
2023-07,5,5,0,0,0,0,5,0,0,0,0,0,b7284f930b65f6745b31affa9c7ea47fd3f11927250db2fec2a079c7623406d3
2025-07,5,5,0,0,0,0,5,0,0,0,0,0,b7284f930b65f6745b31affa9c7ea47fd3f11927250db2fec2a079c7623406d3
2024-09,4,4,0,0,0,0,4,0,0,0,0,0,b7284f930b65f6745b31affa9c7ea47fd3f11927250db2fec2a079c7623406d3
2025-06,5,5,0,0,0,0,5,0,0,0,0,0,b7284f930b65f6745b31affa9c7ea47fd3f11927250db2fec2a079c7623406d3
2025-05,5,5,0,0,0,0,5,0,0,0,0,0,b7284f930b65f6745b31affa9c7ea47fd3f11927250db2fec2a079c7623406d3
2024-06,4,4,0,0,0,0,4,0,0,0,0,0,b7284f930b65f6745b31affa9c7ea47fd3f11927250db2fec2a079c7623406d3
2024-01,4,4,0,0,0,0,4,0,0,0,0,0,b7284f930b65f6745b31affa9c7ea47fd3f11927250db2fec2a079c7623406d3
2024-07,4,4,0,0,0,0,4,0,0,0,0,0,b7284f930b65f6745b31affa9c7ea47fd3f11927250db2fec2a079c7623406d3
2023-09,4,4,0,0,0,0,4,0,0,0,0,0,b7284f930b65f6745b31affa9c7ea47fd3f11927250db2fec2a079c7623406d3
2025-11,6,6,0,0,0,0,6,0,0,0,0,0,b7284f930b65f6745b31affa9c7ea47fd3f11927250db2fec2a079c7623406d3
2025-10,7,7,0,0,0,0,7,0,0,0,0,0,b7284f930b65f6745b31affa9c7ea47fd3f11927250db2fec2a079c7623406d3
2023-05,6,6,0,0,0,0,6,0,0,0,0,0,b7284f930b65f6745b31affa9c7ea47fd3f11927250db2fec2a079c7623406d3
2023-08,4,4,0,1,1,0,5,20,0,1,20,0,b7284f930b65f6745b31affa9c7ea47fd3f11927250db2fec2a079c7623406d3
2023-10,4,4,0,0,0,0,4,0,0,0,0,0,b7284f930b65f6745b31affa9c7ea47fd3f11927250db2fec2a079c7623406d3
2024-03,6,6,1,0,0,0,5,0,0,0,0,0,b7284f930b65f6745b31affa9c7ea47fd3f11927250db2fec2a079c7623406d3
2023-01,4,4,0,0,0,0,4,0,0,0,0,0,b7284f930b65f6745b31affa9c7ea47fd3f11927250db2fec2a079c7623406d3
2025-01,5,5,0,0,0,0,5,0,0,0,0,0,b7284f930b65f6745b31affa9c7ea47fd3f11927250db2fec2a079c7623406d3
2022-09,6,6,0,0,0,0,6,0,0,0,0,0,b7284f930b65f6745b31affa9c7ea47fd3f11927250db2fec2a079c7623406d3
2024-11,4,4,0,0,0,0,4,0,0,0,0,0,b7284f930b65f6745b31affa9c7ea47fd3f11927250db2fec2a079c7623406d3
2024-05,7,7,0,0,0,0,7,0,0,0,0,0,b7284f930b65f6745b31affa9c7ea47fd3f11927250db2fec2a079c7623406d3
2025-08,5,5,0,0,0,0,5,0,0,0,0,0,b7284f930b65f6745b31affa9c7ea47fd3f11927250db2fec2a079c7623406d3
2023-11,4,4,0,0,0,0,4,0,0,0,0,0,b7284f930b65f6745b31affa9c7ea47fd3f11927250db2fec2a079c7623406d3
2024-04,7,7,1,0,0,0,6,0,0,0,0,0,b7284f930b65f6745b31affa9c7ea47fd3f11927250db2fec2a079c7623406d3
2024-02,5,5,1,0,0,0,4,0,0,0,0,0,b7284f930b65f6745b31affa9c7ea47fd3f11927250db2fec2a079c7623406d3
2024-10,4,4,0,0,0,0,4,0,0,0,0,0,b7284f930b65f6745b31affa9c7ea47fd3f11927250db2fec2a079c7623406d3
2022-10,6,6,0,0,0,0,6,0,0,0,0,0,b7284f930b65f6745b31affa9c7ea47fd3f11927250db2fec2a079c7623406d3
2025-09,9,9,0,0,0,0,9,0,0,0,0,0,f8e1997e598f0821dd70a92606ce92a09827b28406eb2c96bb78c1c90871d020
2025-06,4,4,0,0,0,0,4,0,0,0,0,0,f8e1997e598f0821dd70a92606ce92a09827b28406eb2c96bb78c1c90871d020
2025-11,8,8,0,0,0,0,8,0,0,0,0,0,f8e1997e598f0821dd70a92606ce92a09827b28406eb2c96bb78c1c90871d020
2025-10,8,8,0,1,0,1,9,11.11,0,0,0,11.11,f8e1997e598f0821dd70a92606ce92a09827b28406eb2c96bb78c1c90871d020
2025-08,9,9,0,0,0,0,9,0,0,0,0,0,f8e1997e598f0821dd70a92606ce92a09827b28406eb2c96bb78c1c90871d020
2025-07,9,9,1,0,0,0,8,0,0,0,0,0,f8e1997e598f0821dd70a92606ce92a09827b28406eb2c96bb78c1c90871d020
2024-09,25,24,0,0,0,0,24,0,0,0,0,0,ba679ee13aa991ef2d030ba3e3cfdca7edf2e02e46f5d8d2569b2862784c6397
2023-03,7,1,0,0,0,0,1,0,0,0,0,0,ba679ee13aa991ef2d030ba3e3cfdca7edf2e02e46f5d8d2569b2862784c6397
2024-07,25,24,0,0,0,0,24,0,0,0,0,0,ba679ee13aa991ef2d030ba3e3cfdca7edf2e02e46f5d8d2569b2862784c6397
2023-11,5,2,0,0,0,0,2,0,0,0,0,0,ba679ee13aa991ef2d030ba3e3cfdca7edf2e02e46f5d8d2569b2862784c6397
2025-06,24,24,1,0,0,0,23,0,0,0,0,0,ba679ee13aa991ef2d030ba3e3cfdca7edf2e02e46f5d8d2569b2862784c6397
2025-10,26,26,1,0,0,0,25,0,0,0,0,0,ba679ee13aa991ef2d030ba3e3cfdca7edf2e02e46f5d8d2569b2862784c6397
2023-12,5,2,0,0,0,0,2,0,0,0,0,0,ba679ee13aa991ef2d030ba3e3cfdca7edf2e02e46f5d8d2569b2862784c6397
2025-09,24,24,0,0,0,0,24,0,0,0,0,0,ba679ee13aa991ef2d030ba3e3cfdca7edf2e02e46f5d8d2569b2862784c6397
2023-04,6,2,0,0,0,0,2,0,0,0,0,0,ba679ee13aa991ef2d030ba3e3cfdca7edf2e02e46f5d8d2569b2862784c6397
2023-09,6,2,0,0,0,0,2,0,0,0,0,0,ba679ee13aa991ef2d030ba3e3cfdca7edf2e02e46f5d8d2569b2862784c6397
2025-07,24,24,1,1,1,0,24,4.17,0,1,4.17,0,ba679ee13aa991ef2d030ba3e3cfdca7edf2e02e46f5d8d2569b2862784c6397
2023-05,6,2,0,0,0,0,2,0,0,0,0,0,ba679ee13aa991ef2d030ba3e3cfdca7edf2e02e46f5d8d2569b2862784c6397
2023-10,5,2,0,0,0,0,2,0,0,0,0,0,ba679ee13aa991ef2d030ba3e3cfdca7edf2e02e46f5d8d2569b2862784c6397
2023-02,18,1,0,0,0,0,1,0,0,0,0,0,ba679ee13aa991ef2d030ba3e3cfdca7edf2e02e46f5d8d2569b2862784c6397
2025-04,22,22,3,1,1,0,20,5,0,1,5,0,ba679ee13aa991ef2d030ba3e3cfdca7edf2e02e46f5d8d2569b2862784c6397
2024-10,26,26,0,0,0,0,26,0,0,0,0,0,ba679ee13aa991ef2d030ba3e3cfdca7edf2e02e46f5d8d2569b2862784c6397
2024-12,26,26,0,0,0,0,26,0,0,0,0,0,ba679ee13aa991ef2d030ba3e3cfdca7edf2e02e46f5d8d2569b2862784c6397
2023-07,6,2,0,0,0,0,2,0,0,0,0,0,ba679ee13aa991ef2d030ba3e3cfdca7edf2e02e46f5d8d2569b2862784c6397
2024-08,25,24,0,0,0,0,24,0,0,0,0,0,ba679ee13aa991ef2d030ba3e3cfdca7edf2e02e46f5d8d2569b2862784c6397
2025-11,26,26,1,0,0,0,25,0,0,0,0,0,ba679ee13aa991ef2d030ba3e3cfdca7edf2e02e46f5d8d2569b2862784c6397
2024-02,3,1,0,0,0,0,1,0,0,0,0,0,ba679ee13aa991ef2d030ba3e3cfdca7edf2e02e46f5d8d2569b2862784c6397
2025-08,24,24,0,0,0,0,24,0,0,0,0,0,ba679ee13aa991ef2d030ba3e3cfdca7edf2e02e46f5d8d2569b2862784c6397
2025-02,21,21,1,1,0,1,21,4.76,0,0,0,4.76,ba679ee13aa991ef2d030ba3e3cfdca7edf2e02e46f5d8d2569b2862784c6397
2025-05,22,22,0,0,0,0,22,0,0,0,0,0,ba679ee13aa991ef2d030ba3e3cfdca7edf2e02e46f5d8d2569b2862784c6397
2023-06,6,2,0,0,0,0,2,0,0,0,0,0,ba679ee13aa991ef2d030ba3e3cfdca7edf2e02e46f5d8d2569b2862784c6397
2025-03,20,20,1,1,1,0,20,5,0,1,5,0,ba679ee13aa991ef2d030ba3e3cfdca7edf2e02e46f5d8d2569b2862784c6397
2024-11,27,27,0,0,0,0,27,0,0,0,0,0,ba679ee13aa991ef2d030ba3e3cfdca7edf2e02e46f5d8d2569b2862784c6397
2024-06,25,24,0,0,0,0,24,0,0,0,0,0,ba679ee13aa991ef2d030ba3e3cfdca7edf2e02e46f5d8d2569b2862784c6397
2024-01,5,3,0,0,0,0,3,0,0,0,0,0,ba679ee13aa991ef2d030ba3e3cfdca7edf2e02e46f5d8d2569b2862784c6397
2023-08,6,2,0,0,0,0,2,0,0,0,0,0,ba679ee13aa991ef2d030ba3e3cfdca7edf2e02e46f5d8d2569b2862784c6397
2025-01,25,25,0,1,0,1,26,3.85,0,0,0,3.85,ba679ee13aa991ef2d030ba3e3cfdca7edf2e02e46f5d8d2569b2862784c6397
2023-12,4,4,0,0,0,0,4,0,0,0,0,0,e26f5fa1651699e788a734b8d62f8030af221ea7b7014e8e23f270a9c99785ef
2022-10,6,6,0,1,0,1,7,14.29,0,0,0,14.29,e26f5fa1651699e788a734b8d62f8030af221ea7b7014e8e23f270a9c99785ef
2024-01,4,4,0,0,0,0,4,0,0,0,0,0,e26f5fa1651699e788a734b8d62f8030af221ea7b7014e8e23f270a9c99785ef
2024-03,4,4,0,0,0,0,4,0,0,0,0,0,e26f5fa1651699e788a734b8d62f8030af221ea7b7014e8e23f270a9c99785ef
2023-07,4,4,0,0,0,0,4,0,0,0,0,0,e26f5fa1651699e788a734b8d62f8030af221ea7b7014e8e23f270a9c99785ef
2025-08,7,7,0,0,0,0,7,0,0,0,0,0,e26f5fa1651699e788a734b8d62f8030af221ea7b7014e8e23f270a9c99785ef
2022-09,8,7,0,0,0,0,7,0,0,0,0,0,e26f5fa1651699e788a734b8d62f8030af221ea7b7014e8e23f270a9c99785ef
2024-02,4,4,0,0,0,0,4,0,0,0,0,0,e26f5fa1651699e788a734b8d62f8030af221ea7b7014e8e23f270a9c99785ef
2023-10,4,4,0,0,0,0,4,0,0,0,0,0,e26f5fa1651699e788a734b8d62f8030af221ea7b7014e8e23f270a9c99785ef
2023-09,4,4,0,0,0,0,4,0,0,0,0,0,e26f5fa1651699e788a734b8d62f8030af221ea7b7014e8e23f270a9c99785ef
2025-09,7,7,0,0,0,0,7,0,0,0,0,0,e26f5fa1651699e788a734b8d62f8030af221ea7b7014e8e23f270a9c99785ef
2025-04,6,6,0,0,0,0,6,0,0,0,0,0,e26f5fa1651699e788a734b8d62f8030af221ea7b7014e8e23f270a9c99785ef
2025-11,3,3,0,1,1,0,4,25,0,1,25,0,e26f5fa1651699e788a734b8d62f8030af221ea7b7014e8e23f270a9c99785ef
2025-07,7,7,1,1,0,1,7,14.29,0,0,0,14.29,e26f5fa1651699e788a734b8d62f8030af221ea7b7014e8e23f270a9c99785ef
2023-11,4,4,0,0,0,0,4,0,0,0,0,0,e26f5fa1651699e788a734b8d62f8030af221ea7b7014e8e23f270a9c99785ef
2023-05,4,4,0,0,0,0,4,0,0,0,0,0,e26f5fa1651699e788a734b8d62f8030af221ea7b7014e8e23f270a9c99785ef
2025-06,7,7,0,0,0,0,7,0,0,0,0,0,e26f5fa1651699e788a734b8d62f8030af221ea7b7014e8e23f270a9c99785ef
2025-05,7,7,0,0,0,0,7,0,0,0,0,0,e26f5fa1651699e788a734b8d62f8030af221ea7b7014e8e23f270a9c99785ef
2025-10,4,4,0,0,0,0,4,0,0,0,0,0,e26f5fa1651699e788a734b8d62f8030af221ea7b7014e8e23f270a9c99785ef
2023-06,4,4,0,0,0,0,4,0,0,0,0,0,e26f5fa1651699e788a734b8d62f8030af221ea7b7014e8e23f270a9c99785ef
2023-08,4,4,0,0,0,0,4,0,0,0,0,0,e26f5fa1651699e788a734b8d62f8030af221ea7b7014e8e23f270a9c99785ef
2024-05,5,5,0,0,0,0,5,0,0,0,0,0,57e538af76e7db4aa932117d76645989a43e7f7e83857ca4d11a9167c7cba787
2023-06,8,7,0,0,0,0,7,0,0,0,0,0,57e538af76e7db4aa932117d76645989a43e7f7e83857ca4d11a9167c7cba787
2024-06,3,3,0,0,0,0,3,0,0,0,0,0,57e538af76e7db4aa932117d76645989a43e7f7e83857ca4d11a9167c7cba787
2023-05,8,7,0,0,0,0,7,0,0,0,0,0,57e538af76e7db4aa932117d76645989a43e7f7e83857ca4d11a9167c7cba787
2024-12,6,5,0,0,0,0,5,0,0,0,0,0,57e538af76e7db4aa932117d76645989a43e7f7e83857ca4d11a9167c7cba787
2023-04,9,8,0,0,0,0,8,0,0,0,0,0,57e538af76e7db4aa932117d76645989a43e7f7e83857ca4d11a9167c7cba787
2024-08,3,3,0,0,0,0,3,0,0,0,0,0,57e538af76e7db4aa932117d76645989a43e7f7e83857ca4d11a9167c7cba787
2022-11,10,9,0,0,0,0,9,0,0,0,0,0,57e538af76e7db4aa932117d76645989a43e7f7e83857ca4d11a9167c7cba787
2023-02,9,8,0,0,0,0,8,0,0,0,0,0,57e538af76e7db4aa932117d76645989a43e7f7e83857ca4d11a9167c7cba787
2022-12,9,8,0,1,1,0,9,11.11,0,1,11.11,0,57e538af76e7db4aa932117d76645989a43e7f7e83857ca4d11a9167c7cba787
2024-10,6,5,1,0,0,0,4,0,0,0,0,0,57e538af76e7db4aa932117d76645989a43e7f7e83857ca4d11a9167c7cba787
2023-10,9,8,0,0,0,0,8,0,0,0,0,0,57e538af76e7db4aa932117d76645989a43e7f7e83857ca4d11a9167c7cba787
2023-03,9,8,0,0,0,0,8,0,0,0,0,0,57e538af76e7db4aa932117d76645989a43e7f7e83857ca4d11a9167c7cba787
2024-11,6,5,0,0,0,0,5,0,0,0,0,0,57e538af76e7db4aa932117d76645989a43e7f7e83857ca4d11a9167c7cba787
2025-01,6,5,0,0,0,0,5,0,0,0,0,0,57e538af76e7db4aa932117d76645989a43e7f7e83857ca4d11a9167c7cba787
2024-04,5,5,0,0,0,0,5,0,0,0,0,0,57e538af76e7db4aa932117d76645989a43e7f7e83857ca4d11a9167c7cba787
2023-08,9,8,0,0,0,0,8,0,0,0,0,0,57e538af76e7db4aa932117d76645989a43e7f7e83857ca4d11a9167c7cba787
2024-01,8,8,0,0,0,0,8,0,0,0,0,0,57e538af76e7db4aa932117d76645989a43e7f7e83857ca4d11a9167c7cba787
2023-11,9,8,0,0,0,0,8,0,0,0,0,0,57e538af76e7db4aa932117d76645989a43e7f7e83857ca4d11a9167c7cba787
2024-03,5,5,0,0,0,0,5,0,0,0,0,0,57e538af76e7db4aa932117d76645989a43e7f7e83857ca4d11a9167c7cba787
2023-01,9,8,0,0,0,0,8,0,0,0,0,0,57e538af76e7db4aa932117d76645989a43e7f7e83857ca4d11a9167c7cba787
2024-02,7,7,0,1,0,1,8,12.5,0,0,0,12.5,57e538af76e7db4aa932117d76645989a43e7f7e83857ca4d11a9167c7cba787
2023-07,9,8,1,0,0,0,7,0,0,0,0,0,57e538af76e7db4aa932117d76645989a43e7f7e83857ca4d11a9167c7cba787
2023-09,9,8,0,0,0,0,8,0,0,0,0,0,57e538af76e7db4aa932117d76645989a43e7f7e83857ca4d11a9167c7cba787
2023-12,9,8,0,0,0,0,8,0,0,0,0,0,57e538af76e7db4aa932117d76645989a43e7f7e83857ca4d11a9167c7cba787
2024-07,3,3,0,0,0,0,3,0,0,0,0,0,57e538af76e7db4aa932117d76645989a43e7f7e83857ca4d11a9167c7cba787
2023-10,32,31,0,0,0,0,31,0,0,0,0,0,651f1b792e84370ebfe97523b77f911f1b46990615a9aa368e2787cbf7fc6512
2023-07,27,26,0,1,1,0,27,3.7,3.7,0,3.7,0,651f1b792e84370ebfe97523b77f911f1b46990615a9aa368e2787cbf7fc6512
2024-10,35,35,1,1,0,1,35,2.86,0,0,0,2.86,651f1b792e84370ebfe97523b77f911f1b46990615a9aa368e2787cbf7fc6512
2024-05,37,35,2,2,2,0,35,5.71,5.71,0,5.71,0,651f1b792e84370ebfe97523b77f911f1b46990615a9aa368e2787cbf7fc6512
2025-02,30,30,5,0,0,0,25,0,0,0,0,0,651f1b792e84370ebfe97523b77f911f1b46990615a9aa368e2787cbf7fc6512
2023-04,27,26,0,0,0,0,26,0,0,0,0,0,651f1b792e84370ebfe97523b77f911f1b46990615a9aa368e2787cbf7fc6512
2022-10,22,21,1,2,2,0,22,9.09,0,2,9.09,0,651f1b792e84370ebfe97523b77f911f1b46990615a9aa368e2787cbf7fc6512
2023-12,31,30,0,1,1,0,31,3.23,3.23,0,3.23,0,651f1b792e84370ebfe97523b77f911f1b46990615a9aa368e2787cbf7fc6512
2022-11,26,25,0,1,1,0,26,3.85,3.85,0,3.85,0,651f1b792e84370ebfe97523b77f911f1b46990615a9aa368e2787cbf7fc6512
2023-02,27,26,0,0,0,0,26,0,0,0,0,0,651f1b792e84370ebfe97523b77f911f1b46990615a9aa368e2787cbf7fc6512
2022-09,22,21,0,0,0,0,21,0,0,0,0,0,651f1b792e84370ebfe97523b77f911f1b46990615a9aa368e2787cbf7fc6512
2024-11,34,34,0,0,0,0,34,0,0,0,0,0,651f1b792e84370ebfe97523b77f911f1b46990615a9aa368e2787cbf7fc6512
2025-10,19,19,0,0,0,0,19,0,0,0,0,0,651f1b792e84370ebfe97523b77f911f1b46990615a9aa368e2787cbf7fc6512
2025-04,32,31,1,0,0,0,30,0,0,0,0,0,651f1b792e84370ebfe97523b77f911f1b46990615a9aa368e2787cbf7fc6512
2025-01,25,25,3,1,1,0,23,4.35,4.35,0,4.35,0,651f1b792e84370ebfe97523b77f911f1b46990615a9aa368e2787cbf7fc6512
2024-02,31,29,0,0,0,0,29,0,0,0,0,0,651f1b792e84370ebfe97523b77f911f1b46990615a9aa368e2787cbf7fc6512
2023-01,27,26,0,0,0,0,26,0,0,0,0,0,651f1b792e84370ebfe97523b77f911f1b46990615a9aa368e2787cbf7fc6512
2023-03,25,23,0,2,0,2,25,8,0,0,0,8,651f1b792e84370ebfe97523b77f911f1b46990615a9aa368e2787cbf7fc6512
2023-05,27,26,1,2,2,0,27,7.41,7.41,0,7.41,0,651f1b792e84370ebfe97523b77f911f1b46990615a9aa368e2787cbf7fc6512
2023-06,28,27,0,0,0,0,27,0,0,0,0,0,651f1b792e84370ebfe97523b77f911f1b46990615a9aa368e2787cbf7fc6512
2025-08,22,22,1,0,0,0,21,0,0,0,0,0,651f1b792e84370ebfe97523b77f911f1b46990615a9aa368e2787cbf7fc6512
2023-09,31,30,0,0,0,0,30,0,0,0,0,0,651f1b792e84370ebfe97523b77f911f1b46990615a9aa368e2787cbf7fc6512
2022-12,26,25,0,0,0,0,25,0,0,0,0,0,651f1b792e84370ebfe97523b77f911f1b46990615a9aa368e2787cbf7fc6512
2025-06,22,22,0,0,0,0,22,0,0,0,0,0,651f1b792e84370ebfe97523b77f911f1b46990615a9aa368e2787cbf7fc6512
2024-04,38,36,2,0,0,0,34,0,0,0,0,0,651f1b792e84370ebfe97523b77f911f1b46990615a9aa368e2787cbf7fc6512
2024-07,30,28,3,0,0,0,25,0,0,0,0,0,651f1b792e84370ebfe97523b77f911f1b46990615a9aa368e2787cbf7fc6512
2025-07,22,22,1,1,0,1,22,4.55,0,0,0,4.55,651f1b792e84370ebfe97523b77f911f1b46990615a9aa368e2787cbf7fc6512
2024-12,36,36,1,0,0,0,35,0,0,0,0,0,651f1b792e84370ebfe97523b77f911f1b46990615a9aa368e2787cbf7fc6512
2024-08,35,33,3,0,0,0,30,0,0,0,0,0,651f1b792e84370ebfe97523b77f911f1b46990615a9aa368e2787cbf7fc6512
2025-09,22,22,0,0,0,0,22,0,0,0,0,0,651f1b792e84370ebfe97523b77f911f1b46990615a9aa368e2787cbf7fc6512
2025-03,31,30,1,0,0,0,29,0,0,0,0,0,651f1b792e84370ebfe97523b77f911f1b46990615a9aa368e2787cbf7fc6512
2024-09,35,34,1,1,1,0,34,2.94,2.94,0,2.94,0,651f1b792e84370ebfe97523b77f911f1b46990615a9aa368e2787cbf7fc6512
2024-03,32,30,0,0,0,0,30,0,0,0,0,0,651f1b792e84370ebfe97523b77f911f1b46990615a9aa368e2787cbf7fc6512
